X,Y,OBJECTID,BOATLANDING_SEQ_NO,LMS_BOAT_LANDING_NAME,LANDING_TYPE_CODE,RAMP_TYPE_CODE,ADA_ACCESSIBLE_FEATURE_CODE,OWNERSHIP_NAME_TEXT,OWNERSHIP_MANAGER_NAME_TEXT,OWNERSHIP_MANAGER_PHONE_TEXT,LL_LAT_DD_AMT,LL_LONG_DD_AMT,WATERBODY_NAME_TEXT,COUNTY_NAME_TEXT,MUNICIPALITY_NAME_TEXT,TOWN_NO,RANGE_NO,RANGE_DIRECTION,ABANDON_FLAG
526995.17501199,630685.031267298,9834,3874,Little Bass Lake Access,RAMP,Gravel,No,STATE(DNR),NHAL Recreation Team Leader,715-385-3365 Ext. 119,,,Little Bass Lake,Vilas,TOWN OF MANITOWISH WATERS,42,5,E,No
518681.761211989,622671.9534673,9835,3875,Borgi Canoe Landing,CARRY-IN,Unimproved,No,STATE(DNR),NHAL Recreation Team Leader,715-385-3365 Ext. 119,,,Bear River,Iron,TOWN OF SHERMAN,42,4,E,No
526384.25231199,628925.549567299,9836,3876,Benson Lake Access at Benson Lake Road,RAMP,Gravel,No,STATE(DNR),NHAL Recreation Team Leader,715-385-3365 Ext. 119,,,Manitowish River,Vilas,TOWN OF MANITOWISH WATERS,42,5,E,No
526874.80941199,629206.5874673,9837,3877,Manitowish River Hwy 51 Access,CARRY-IN,Unimproved,No,STATE(DNR),NHAL Recreation Team Leader,715-385-3365 Ext. 119,,,Manitowish River,Vilas,TOWN OF MANITOWISH WATERS,42,5,E,No
718947.51871199,417232.3187673,9838,3878,Point Beach State Forest Kayak Site,CARRY-IN,Unimproved,No,STATE(DNR),Nat. Resources Property Supervisor,920-794-7480,441204.3,8730,Lake Michigan,Manitowoc,TOWN OF TWO RIVERS,20,25,E,No
712156.09501199,409429.8099673,9839,3879,Thiede Road Canoe Access,CARRY-IN,Unimproved,No,CITY,Parks & Recreation,920-793-5592,,,Lake Michigan,Manitowoc,CITY OF TWO RIVERS,19,24,E,No
707849.58341199,403921.6421673,9840,3880,S. Lakeview Drive Carry-in,CARRY-IN,Unimproved,No,CITY,Parks & Recreation,920-686-3060,,,Lake Michigan,Manitowoc,CITY OF MANITOWOC,9,24,E,No
431562.941711989,639518.887467299,9841,3881,Namekagon River Access,CARRY-IN,Unimproved,No,FEDERAL,NPS Visitor Center,715-438-2274,,,Namekagon River,Bayfield,TOWN OF NAMAKAGON,43,6,W,No
412956.525011989,626855.3624673,9842,3882,Larsen Bridge Landing,CARRY-IN,Unimproved,No,FEDERAL,,,,,Namekagon River,Sawyer,TOWN OF LENROOT,,,E,No
390692.09861199,644541.651867298,9843,1633,Simms Lake Access,CARRY-IN,Unimproved,No,TOWNSHIP,Town of Gordon,715-376-2693,46.26214103,-91.67799272,Simms Lake,Douglas,TOWN OF GORDON,44,11,W,No
380374.76661199,654277.412467299,9844,3883,Upper Saint Croix Lake Access,RAMP,Gravel,No,VILLAGE,Village of Solon Springs,715-378-2235,,,Upper Saint Croix Lake,Douglas,VILLAGE OF SOLON SPRINGS,45,12,W,No
381313.587511989,656617.5291673,9845,3884,Upper Saint Croix Lake Access,RAMP,Unimproved,No,TOWNSHIP,Town of Solon Springs,715-378-2295,,,Upper Saint Croix Lake,Douglas,TOWN OF SOLON SPRINGS,45,12,W,No
439211.587511989,616463.1749673,9847,3885,Moose Lake Access,RAMP,Gravel,No,TOWNSHIP,Town of Round Lake,715-462-3723,,,Moose Lake,Sawyer,TOWN OF ROUND LAKE,41,5,W,No
752856.829811989,531608.341267299,10794,5114,Lake Michigan - Rowleys Bay Access,RAMP,Concrete,No,STATE(DNR),,,,,Lake Michigan,Door,TOWN OF LIBERTY GROVE,32,28,E,No
369721.522811989,626931.603667298,11114,5125,Totogatic River Carry-In,CARRY-IN,Unimproved,No,STATE(DNR),,,,,Totogatic River,Washburn,TOWN OF MINONG,42,13,W,No
550087.70491199,369257.9548673,11434,5078,Wolf Lake Access,RAMP,Gravel,No,TOWNSHIP,Town of Jackson,608-586-6391,,,Wolf Lake,Adams,TOWN OF JACKSON,15,7,E,No
566853.76381199,332124.587167298,11435,5079,Lake Columbia Public Access,CARRY-IN,Gravel,No,OTHER,Wisconsin Power & Light,608-458-3311,,,Lake Columbia,Columbia,TOWN OF DEKORRA,11,9,E,No
642230.148911989,482912.876167299,11436,5080,Pickerel Creek,CARRY-IN,Unimproved,No,VILLAGE,Village of Cecil,715-745-4428,,,Pickerel Creek,Shawano,VILLAGE OF CECIL,27,17,E,No
639707.39581199,484393.7528673,11437,5081,Shawano Lake Access,CARRY-IN,Unimproved,No,TOWNSHIP,Town of Washington,715-745-2474,,,Shawano Lake,Shawano,TOWN OF WASHINGTON,27,17,E,No
641077.00951199,482372.3308673,11438,5082,Shawano Lake Access,CARRY-IN,Gravel,No,TOWNSHIP,Town of Washington,715-745-2474,,,Shawano Lake,Shawano,TOWN OF WASHINGTON,27,17,E,No
429001.889511989,472953.619867299,11439,5083,Dells Mill Pond,CARRY-IN,,No,COUNTY,Parks & Forests,715-839-4783,,,Bridge Creek,Eau Claire,TOWN OF BRIDGE CREEK,26,6,W,No
429788.15071199,476739.805967299,11440,5084,Eau Claire Lake County Park Carry-in,CARRY-IN,Paved,No,COUNTY,Parks & Forestry,715-839-4783,,,Eau Claire Lake,Eau Claire,TOWN OF BRIDGE CREEK,26,6,W,No
428989.37021199,475761.819267299,11441,5085,Eau Claire River Canoe Portage & Fishing Access,CARRY-IN,Unimproved,No,OTHER,American Legion,,,,Eau Claire River,Eau Claire,TOWN OF BRIDGE CREEK,26,6,W,No
405414.44131199,491200.4381673,11442,5086,Lake Hallie Access,RAMP,Concrete,No,VILLAGE,Village of Lake Hallie,715-726-2660 Ext. 3,,,Lake Hallie,Chippewa,VILLAGE OF LAKE HALLIE,28,9,W,No
373926.04441199,472855.032067299,11443,5087,Tyrone Canoe Landing,,Gravel,No,OTHER,Xcel Energy,,,,Chippewa River,Dunn,TOWN OF PERU,26,12,E,No
423785.978411989,618001.713767299,11444,5088,Tiger Cat Access,,Concrete Panels,No,TOWNSHIP,Round Lake,,,,Tiger Cat Flowage,Sawyer,TOWN OF ROUND LAKE,41,7,E,No
445130.208611989,565025.670967299,11445,5089,Flambeau River Portage Access,CARRY-IN,Unimproved,No,OTHER,Xcel Energy,,,,Flambeau River,Rusk,TOWN OF BIG FALLS,36,5,W,No
444845.44131199,565153.932567298,11446,5090,Dairy Center Boat Landing,RAMP,Concrete,No,COUNTY,Forestry Department,715-532-2113,,,Big Falls Flowage Reservir,Rusk,TOWN OF BIG FALLS,36,5,W,No
447642.10291199,612713.6412673,11447,5091,Black Lake Access,RAMP,Concrete,No,FEDERAL,US Forest Service,715-762-2461,,,Black Lake,Sawyer,TOWN OF ROUND LAKE,41,5,W,No
435603.220111989,622694.905967299,11448,5092,Larson Road Boat Landing,RAMP,Gravel,No,FEDERAL,US Forest Service,715-634-4821,,,Teal River,Sawyer,TOWN OF SPIDER LAKE,42,6,W,No
415926.68961199,606843.4010673,11449,5093,Indian Lake Access,RAMP,Gravel,No,TOWNSHIP,Town of Hayward,715-634-4123,,,Indian Lake,Sawyer,TOWN OF HAYWARD,40,8,W,No
360250.98481199,637496.4998673,11754,5094,Cty T Carry-in Landing,,Unimproved,No,FEDERAL,National Park Service,,,,St. Croix River,Douglas,TOWN OF WASCOTT,43,14,E,No
399274.80321199,657633.768767299,11755,5095,Sand Lake Access,CARRY-IN,Unimproved,No,OTHER,Lyme St. Croix Forest Co. LLC,603-643-3300,,,Sand Lake,Douglas,TOWN OF HIGHLAND,45,10,W,No
619666.04991199,236814.7977673,12074,5131,S. O'Riley Road Carry-in,CARRY-IN,Gravel,No,STATE(DNR),,,,,Turtle Creek,Rock,TOWN OF BRADFORD,2,14,E,No
619985.835811989,238381.085667299,12075,5130,Creek Road West,CARRY-IN,Gravel,No,STATE(DNR),,,,,Turtle Creek,Rock,TOWN OF BRADFORD,2,14,E,No
485163.87301199,526999.302967299,12394,5132,Sackett Lake Recreation Area Boat Ramp,RAMP,Concrete,No,COUNTY,Sackett Lake Recreation Area,715-748-1486,45.216,-90.444,Sackett Lake,Taylor,TOWN OF MOLITOR,32,1,W,No
426481.427911989,284877.805167299,12395,5098,Campion Canoe/Kayak Landing,CARRY-IN,Gravel,No,CITY,Park & Recreation Department,608-326-7207,,,Mississippi River,Crawford,CITY OF PRAIRIE DU CHIEN,6,7,W,No
455260.62101199,292815.689967299,12396,5099,Woodman Lake Access,CARRY-IN,Unimproved,No,STATE(DNR),Lower Wisconsin Riverway,,,,Wisconsin River,Grant,TOWN OF WOODMAN,7,4,W,No
425704.46661199,292696.3452673,12397,5100,Gremore Lake Access,CARRY-IN,Gravel,No,STATE(DNR),Fisheries Biologaist,608-326-8818,,,Gremore Lake,Crawford,TOWN OF PRAIRIE DU CHIEN,7,7,W,No
371382.30311199,644031.3296673,12398,5101,Gordon Dam County Park Canoe Launch,CARRY-IN,Gravel,No,COUNTY,Douglas County Forestry Dept.,715-378-2219,,,St. Croix River,Douglas,TOWN OF GORDON,44,13,W,No
367952.31251199,636466.1059673,12399,5102,Person Lake Access,RAMP,Gravel,No,TOWNSHIP,Town of Wascott,715-466-4252,,,Person Lake,Douglas,TOWN OF WASCOTT,41,13,W,No
320342.631411989,551618.547067299,12400,5103,Deer Lake Access,RAMP,Concrete Panels,No,TOWNSHIP,Town of St. Croix Falls,715-483-1851,,,Deer Lake,Polk,TOWN OF ST CROIX FALLS,34,18,W,No
308671.19701199,561745.0711673,12401,5104,Spangler's Landing,CARRY-IN,Unimproved,No,FEDERAL,NPS Visitor Center,715-438-2274,,,St. Croix River,Polk,TOWN OF EUREKA,35,19,W,No
403475.997511989,551517.438967299,12402,5105,Bass Lake Access,RAMP,Concrete Panels,No,TOWNSHIP,Town of Strickland,715-353-2217,,,Bass Lake,Rusk,TOWN OF STRICKLAND,34,9,W,No
408965.00811199,537735.266767299,12403,5106,McCann Lake Public Boat Landing,RAMP,Concrete,No,COUNTY,Forestry Department,1-800-535-RUSK(7875),,,McCann Lake,Rusk,TOWN OF BIG BEND,33,8,W,No
673460.497011989,333749.365167299,12404,5107,Green Lake North Landing,RAMP,Gravel,No,TOWNSHIP,Town of Farmington,262-447-1018,,,Green Lake,Washington,TOWN OF FARMINGTON,12,20,E,No
661530.11831199,326543.364167299,12405,5108,Big Cedar Lake Access,RAMP,Gravel,No,TOWNSHIP,Town of West Bend,262-338-3417,,,Big Cedar Lake,Washington,TOWN OF WEST BEND,11,19,E,No
654529.45931199,316866.946767299,12406,5109,Pike Lake Access,RAMP,Concrete,No,TOWNSHIP,Town of Hartford,262-673-7214,,,Pike Lake,Washington,TOWN OF HARTFORD,10,18,E,No
659317.182311989,309150.376567299,12407,5110,Wild Marsh Landing,RAMP,Concrete Panels,Yes,STATE(DNR),,,,,Little Friess Lake,Washington,VILLAGE OF RICHFIELD,9,19,E,No
729942.30861199,474057.1552673,12408,5111,Roadside off of S. Lake Michigan Drive,CARRY-IN,Unimproved,No,TOWNSHIP,Town of Clay Banks,920-493-7383,,,Lake Michigan,Door,TOWN OF CLAY BANKS,26,26,E,No
731257.32291199,479304.300567299,12409,5112,S. Lake Michigan Drive Carry-in,CARRY-IN,Unimproved,No,TOWNSHIP,Town of Clay Banks,920-493-7383,,,Lake Michigan,Door,TOWN OF CLAY BANKS,26,26,E,No
731680.15041199,480059.438067298,12714,5113,Roadside off of S. Lake Michigan Drive,CARRY-IN,Unimproved,No,TOWNSHIP,Town of Clay Banks,920-493-7383,,,Lake Michigan,Door,TOWN OF CLAY BANKS,26,26,E,No
765540.452111989,548055.666067299,12715,5115,Percy Johnson County Park Carry-in Access,CARRY-IN,Unimproved,No,COUNTY,Parks Department,920-746-9959,,,Lake Michigan,Door,TOWN OF WASHINGTON,33,30,E,No
760279.627411989,552370.309167299,12716,5116,Dock Road Public Access,CARRY-IN,Unimproved,No,TOWNSHIP,Town of Washington Island,920-847-2522,,,Lake Michigan,Door,TOWN OF WASHINGTON,34,29,E,No
751248.02671199,538927.1598673,12717,5117,Garrett Bay Road Boat Launch,RAMP,Concrete,No,TOWNSHIP,Town of Liberty Grove,920-854-2934,,,Lake Michigan,Door,TOWN OF LIBERTY GROVE,32,28,E,No
700591.57301199,471192.529067298,12718,5118,Beauty View Road Access,RAMP,Concrete,No,TOWNSHIP,Town of Union,920-825-7569,,,Lake Michigan,Door,TOWN OF UNION,26,23,E,No
409139.09761199,624511.7081673,12719,5119,Nelson Lake Access,RAMP,Gravel,No,TOWNSHIP,Town of Lenroot,715-634-5673,,,Nelson Lake,Sawyer,TOWN OF LENROOT,42,9,W,No
402969.34271199,626409.288467299,12720,5120,Totagatic River Access,RAMP,Gravel,No,COUNTY,Forestry Department,715-634-4846,,,Totagatic River,Sawyer,TOWN OF LENROOT,42,9,W,No
445228.58921199,606709.352267299,12721,5121,East Fork Chippewa River,RAMP,Gravel,No,OTHER,Flambeau Hydro LLC,715-762-8101,,,Chippewa River,Sawyer,TOWN OF WINTER,40,5,W,No
445274.49581199,606674.776467299,12722,5122,East Fork Chippewa River Carry-in,CARRY-IN,Gravel,No,OTHER,Flambeau Hydro LLC,715-762-8101,,,Chippewa River,Sawyer,TOWN OF WINTER,40,5,W,No
403164.291411989,626331.129767299,13034,5123,Nelson Lake Park Boat Access,RAMP,Concrete Panels,No,COUNTY,Forestry Department,715-634-4846,,,Nelson Lake,Sawyer,TOWN OF LENROOT,42,9,W,No
761600.74851199,546570.3177673,13035,5126,Homestead Road Carry-in,CARRY-IN,Gravel,No,TOWNSHIP,Town of Washington Island,920-847-2522,,,Lake Michigan,Door,TOWN OF WASHINGTON,33,29,E,No
766661.88531199,548941.2629673,13036,5127,Wickman Road Carry-in,CARRY-IN,Unimproved,No,TOWNSHIP,Town of Washington Island,920-847-2522,,,Lake Michigan,Door,TOWN OF WASHINGTON,33,30,E,No
767389.637411989,551805.0469673,13037,5128,Old Camp Road Carry-in Access,CARRY-IN,Unimproved,No,TOWNSHIP,Town of Washington Island,920-847-2522,,,Lake Michigan,Door,TOWN OF WASHINGTON,34,30,E,No
766228.72801199,548913.251167299,13038,5129,Michigan Road Carry-in,CARRY-IN,Unimproved,No,TOWNSHIP,Town of Washington Island,920-847-2522,,,Lake Michigan,Door,TOWN OF WASHINGTON,33,30,E,No
547309.30971199,583468.115267299,13354,5133,Town of Cassian Sand Lake Beach,CARRY-IN,Other,No,TOWNSHIP,Town of Cassian,715-966-3136,45.724227,-89.649068,Sand Lake,Oneida,,37,7,E,No
621346.19681199,299106.035467299,13674,5134,Rock River Public Access-Cappie's Landing,RAMP,Concrete,Yes,STATE(DNR),Manager,608-275-3249,,,Rock River,Jefferson,TOWN OF WATERTOWN,8,15,E,No
318730.769011989,606080.2223673,13995,5135,Monson Lake North,RAMP,Dirt,No,STATE(DNR),Crex Meadows Wildlife Area,715-463-2896,,,Monson Flowage,Burnett,TOWN OF WEST MARSHLAND,39,18,W,No
412806.30541199,527742.3723673,13998,5139,Town Line Lake Access,RAMP,Gravel,No,COUNTY,Facilities & Parks,715-726-7882,45.21499068,-91.36519042,Town Line Lake,Chippewa,TOWN OF SAMPSON,32,8,W,No
361490.746411989,624678.116667299,13999,5153,Totogatic River Carry-in,CARRY-IN,Unimproved,No,STATE(DNR),,,,,Totogatic River,Washburn,,42,13,W,No
647228.016811989,340788.9250673,14634,3824,Erdmann launch_W547 Hwy 28,CARRY-IN,Gravel,No,STATE(DNR),Wildlife Biologist,,43.42926,-88.42556,Theresa Marsh,Washington,Select One...,12,17,E,No
647357.93811199,339977.441067299,14638,3823,Main Lot East Launch-N9054 North Pole Rd. ,CARRY-IN,Gravel,No,STATE(DNR),Wildlife Biologist,,43.5219,-88.42412,East Branch Rock River/ Theresa Marsh,Washington,Select One...,12,17,E,No
649572.88601199,339184.8165673,14639,3826,Schwartz Launch-W7021 Mohawk Rd.,RAMP,Gravel,,STATE(DNR),,,43.5144,-88.39692,Theresa Marsh/ East Branch Rock river,Washington,TOWN OF WAYNE,12,18,E,No
576321.84991199,326550.944367299,14954,5174,Traut Road Canoe Carry-in,CARRY-IN,Unimproved,No,STATE(DNR),,608-635-8123,,,Mud Lake,Columbia,,11,10,E,No
546521.19291199,591666.436367299,15274,5141,Bird Lake Boat Landing,RAMP,Gravel,No,STATE(DNR),NHAL Recreation Team Leader,(715) 385-3355 Ext. 119,,,Bird Lake,Oneida,TOWN OF LAKE TOMAHAWK,38,7,E,No
389309.03361199,610287.4623673,15275,5142,Springbrook Landing,CARRY-IN,Gravel,No,FEDERAL,NPS Visitor Center,715-438-2274,,,Namekagon River,Washburn,TOWN OF SPRINGBROOK,40,11,W,No
404154.397711989,567324.987867299,15276,5143,Murphy Flowage Public Boat Landing,RAMP,Concrete,No,COUNTY,Rusk County,1-800-535-RUSK(7875),,,Murphy Flowage,Rusk,TOWN OF WILSON,36,9,W,No
396222.78461199,585571.3581673,15277,5144,Grassy Lake Carry-in,CARRY-IN,Unimproved,No,TOWNSHIP,Town of Birchwood,715-651-3864,,,Puefold Lakes,Washburn,TOWN OF BIRCHWOOD,38,10,W,No
396652.319311989,585792.6442673,15278,5145,Peufald Lake Access,RAMP,Unimproved,No,TOWNSHIP,Town of Birchwood,715-651-3864,,,Peufald Lake,Washburn,TOWN OF BIRCHWOOD,38,10,W,No
396651.38171199,585767.208467299,15279,5146,South Peufald Lakes Carry-in,CARRY-IN,Unimproved,No,TOWNSHIP,Town of Birchwood,715-651-3864,,,South Peufald Lakes,Washburn,TOWN OF BIRCHWOOD,38,10,W,No
397572.851711989,587600.5149673,15594,5147,Pine Island Lake Access,RAMP,Unimproved,No,COUNTY,Washburn Forestry Dept.,(715) 635-4490,,,Pine Island ,Washburn,TOWN OF BIRCHWOOD,38,10,W,No
397991.89191199,591044.0743673,15595,5148,Osprey Lake Access,RAMP,Gravel,No,TOWNSHIP,Town of Birchwood,715-651-3864,,,Osprey Lake,Washburn,TOWN OF BIRCHWOOD,38,10,W,No
397277.06731199,590979.591167299,15596,5149,Birchwood Fire Lane - Unnamed Lake,RAMP,Gravel,No,COUNTY,Forestry Dept.,(715) 635-4490,,,Unnamed Lake,Washburn,TOWN OF BIRCHWOOD,38,10,W,No
396256.76101199,580929.657067299,15597,5150,Nice Lake Road - Unnamed Lake,RAMP,Gravel,No,TOWNSHIP,Town of Birchwood,715-651-3864,,,Unnamed Lake,Washburn,TOWN OF BIRCHWOOD,37,10,W,No
391924.69861199,571951.1390673,15598,5151,Twin Lakes (Chain Lakes) Access,RAMP,Gravel,No,TOWNSHIP,Town of Cedar Lake,715-234-4333,,,Chain Lake/Twin Lake,Barron,TOWN OF CEDAR LAKE,36,10,W,No
480222.330311989,600729.1882673,15599,5152,Pixley Dam Public Wayside,CARRY-IN,Unimproved,No,OTHER,Flambeau Hydro,715-762-8101,,,Crowley Flowage,Price,TOWN OF LAKE,39,1,W,No
639659.99991199,538426.8495673,15600,5154,Wheeler Lake Access,RAMP,Concrete Panels,No,TOWNSHIP,Town of Lakewood,715-276-3579,,,Wheeler Lake,Oconto,TOWN OF LAKEWOOD,33,16,E,No
659234.60521199,506177.455067299,15601,5155,Kelly Lake Access #1,RAMP,Concrete,No,TOWNSHIP,Town of Spruce,920-829-5111,,,Kelly Lake,Oconto,TOWN OF SPRUCE,29,19,E,No
691673.225611989,574597.6829673,15602,5156,Pemene Boat Landing,RAMP,Gravel,No,STATE(DNR),Property Manager,715-757-3979,,,Menominee River,Marinette,TOWN OF BEECHER,37,22,E,No
629775.95161199,539272.8012673,15603,5157,Townsend Flowage Access,RAMP,Other,No,TOWNSHIP,Town of Townsend,715-276-6856,,,Townsend Flowage,Oconto,TOWN OF TOWNSEND,33,15,E,No
627074.413611989,537594.867567299,15604,5158,Reservoir Pond Carry-in,CARRY-IN,Unimproved,No,TOWNSHIP,Town of Townswnd,715-276-6856,,,Reservoir Pond,Oconto,TOWN OF TOWNSEND,33,15,E,No
627080.91381199,537343.229467299,15605,5159,Reservoir Pond Access,RAMP,Concrete,Yes,TOWNSHIP,Town of Townsend,715-276-6856,,,Reservoir Pond,Oconto,TOWN OF TOWNSEND,33,15,E,No
572019.194311989,231038.104567299,15914,5181,Sugar River Carry-in,CARRY-IN,Unimproved,No,STATE(DNR),,,,,Sugar River,Rock,,1,9,E,No
657095.777711989,270944.386467298,15915,3840,Frog Alley Boat Landing,RAMP,Gravel,No,STATE(DNR),,,,,Frog Alley Inpoundment,Waukesha,VILLAGE OF MUKWONAGO,5,18,E,No
515314.94581199,297373.734767299,16234,5184,Unnamed Lake Carry In Access,CARRY-IN,Other,No,STATE(DNR),Lower Wisconsin State Riverway,608-588-5139,,,Unnamed Lake,Sauk,,8,4,E,No
512025.77621199,299360.059267299,16235,5185,Hill Slough Access,CARRY-IN,Unknown,Unknown,STATE(DNR),Lower Wisconsin State Riverway,,,,Hill Slough,Sauk,TOWN OF SPRING GREEN,8,3,E,No
490788.49461199,303525.858767299,16236,5186,Wisconsin River Access,RAMP,Gravel,No,STATE(DNR),Lower Wisconsin State Riverway,608-935-1914,,,Wisconsin River,Iowa,TOWN OF PULASKI,8,1,E,No
480074.96291199,302257.621667299,16237,5187,Pospichal Slough,CARRY-IN,Unimproved,No,STATE(DNR),Lower Wisconsin State Riverway,608-935-1914,,,Pospichal Slough,Grant,TOWN OF MUSCODA,8,1,W,No
479553.182311989,302317.343467299,16238,5188,Postel Slough,CARRY-IN,Unimproved,No,STATE(DNR),Lower Wisconsin State Riverway,608-935-1914,,,Postel Slough,Grant,TOWN OF MUSCODA,8,1,W,No
478407.56471199,302514.3200673,16239,5189,Poffenrath Slough,CARRY-IN,Unimproved,No,STATE(DNR),Lower Wisconsin State Riverway,608-935-1914,,,Poffenrath Slough,Grant,TOWN OF MUSCODA,8,1,W,No
477947.60161199,302591.629567299,16240,5190,Poffrnrath Slough,CARRY-IN,Unknown,Unknown,Select One...,,,,,Poffenrath Slough,Grant,TOWN OF MUSCODA,8,1,W,No
603641.286411989,346927.250167299,16242,5161,Fox Lake Fishery Area Public Boat Access,RAMP,Gravel,No,STATE(DNR),,,,,Fox Lake,Dodge,TOWN OF FOX LAKE,13,13,E,No
455673.88331199,293934.9239673,16244,5193,Unknown,RAMP,Unknown,Unknown,STATE(DNR),Lower Wisconsin State Riverway,,,,Wisconsin River,Sauk,Select One...,,,E,No
513803.04161199,369562.1859673,16245,5160,Riverside Park & Lake Decorah Boat Launch,RAMP,Concrete,Yes,CITY,Public Works,608-847-4070 opt.4,,,Decorah Lake,Juneau,CITY OF MAUSTON,15,3,E,No
588979.96701199,364399.617567299,16248,5162,Lake Puckaway Public Access,RAMP,Concrete,No,VILLAGE,Village of Marquette,920-394-9361,,,Lake Puckaway,Green Lake,VILLAGE OF MARQUETTE,15,11,E,No
590447.45271199,369191.3309673,16249,5163,Fox River Access,RAMP,Paved,No,TOWNSHIP,Town of Princeton,920-295-2067,,,Fox River,Green Lake,TOWN OF PRINCETON,15,12,E,No
573053.768411989,275861.758067299,16556,5196,Grass Lake Carry-in,CARRY-IN,Unknown,,STATE(DNR),,,,,Grass Lake,Dane,,6,10,E,No
539201.220711989,347801.9899673,16557,5164,Newport Park Access,RAMP,Concrete,No,STATE(DNR),,,,,Wisconsin River,Sauk,VILLAGE OF LAKE DELTON,13,6,E,No
613090.38261199,617816.291867299,16874,5167,Brule River Campground Carry-in,CARRY-IN,Unimproved,No,FEDERAL,US Forest Service,,,,Brule River,Forest,TOWN OF ALVIN,41,14,E,No
620896.94671199,616656.387467299,16875,5168,Brule River Access,CARRY-IN,Unimproved,No,FEDERAL,US Forest Service,715-479-2827,,,Brule River,Forest,TOWN OF ALVIN,41,14,E,No
617412.347411989,280989.439767299,16877,5170,Riverview Drive Boat Landing,RAMP,Concrete,No,CITY,Recreation Department,(920)-674-7720,,,Rock River,Jefferson,CITY OF JEFFERSON,6,14,E,No
522823.15471199,235703.737067299,17194,5171,Gratiot Conservation Club Access,RAMP,Dirt,No,OTHER,Gratiot Conservation Club,608-439-5514,,,Pecatomica River,Lafayette,TOWN OF GRATIOT,1,4,E,No
556953.151111989,323985.260167299,17195,5172,Camp Perry Park Carry-in,CARRY-IN,Dirt,No,TOWNSHIP,Town of Dekorra,608-635-2014,,,Lake Wisconsin,Columbia,TOWN OF DEKORRA,11,8,E,No
556237.65581199,322457.791867299,17196,5173,Lake Wisconsin Access - Linda Circle,RAMP,Paved,No,TOWNSHIP,Town of Lodi,608-592-4868,,,Lake Wisconsin,Columbia,TOWN OF LODI,10,8,E,No
413892.69081199,498360.6497673,17197,5175,Lake Wissota Access - Chippewa Rod & Gun Club,RAMP,Concrete,Yes,OTHER,Northern States Power,,,,Lake Wissota,Chippewa,TOWN OF EAGLE POINT,29,8,W,No
366998.40741199,490990.058467299,17199,5177,Red Cedar River Access at Hwy 29,RAMP,Paved,No,CITY,Parks & Rec. Dept.,715-232-1664,,,Red Cedar River,Dunn,CITY OF MENOMONIE,28,13,W,No
343949.81541199,470440.924767299,17200,5178,Nugget Lake County Park Canoe Launch,CARRY-IN,Unimproved,No,STATE(DNR),,,,,Nugget Lake,Pierce,TOWN OF ROCK ELM,26,15,W,No
412459.52541199,522624.863167299,17201,5179,Hemlock Lake Boat Launch Off 224th Ave.,RAMP,Paved,No,TOWNSHIP,Town of Cleveland,715-239-3922,,,Hemlock Lake,Chippewa,TOWN OF CLEVELAND,31,8,W,No
553516.91501199,446068.628767299,17202,5180,Wisconsin River Flowage Carry-in,CARRY-IN,Unimproved,No,OTHER,Consolidated Paper,310-545-2828,,,Wisconsin River,Portage,TOWN OF LINWOOD,23,8,E,No
384886.962411989,526712.650767298,17514,297,Pike Lake Access,RAMP,Concrete,No,TOWNSHIP,Town of Hartford,262-673-7214,43.31199973,-88.34124707,Pike Lake,Washington,TOWN OF HARTFORD,10,18,E,No
379474.870911989,504292.834467299,17515,5197,Dobbs Landing,CARRY-IN,Gravel,No,State(Dnr),Nat. Res. Region Team Supv.,715-635-4166,,,Red Cedar River,Dunn,TOWN OF TAINTER,29,12,W,No
525113.10381199,583148.365067299,18474,5201,Jerrys Landing,RAMP,Dirt,No,STATE(DNR),,,,,Willow Flowage,Oneida,Select One...,,,E,No
523302.16841199,581261.974067299,18475,5200,Talbots Landing,RAMP,Dirt,No,STATE(DNR),,,,,Willow Flowage,Oneida,Select One...,,,E,No
